Gender,Age,Overweight family,Eats high caloric,eats vegatables ,number meals per day,eats food betw meals,smokes,water intake,monitors calories,frequency of physical activity,daily time spent on tech,alc consumption,mode of transport,obesity level
1,33.722449,1,1,2.525884,2.040582,2,2,1,2,2.67146,1.133959,1,4,5
1,32.516469,1,1,2.736647,2.015675,2,2,1,2,2.977928,1.156352,1,4,5
1,23.881938,1,1,2.684335,2.711238,2,2,2.732331,2,2.256134,1.443456,2,4,5
1,23.319635,1,1,3,2.695396,2,2,2.628816,2,1.975484,1,2,4,5
1,23.912387,1,1,2.425503,2.996834,2,2,2.017602,2,2.581364,1.532769,2,4,5
1,24.982997,1,1,1.469384,2.996444,2,2,2.067741,2,2.183346,1.251544,2,4,5
1,24.511445,1,1,2.906269,2.894142,2,2,2.435489,2,2.366749,1.36326,2,4,5
1,24.05331,1,1,2.808027,2.683061,2,2,2.640483,2,2.381292,1,2,4,5
1,22.906886,1,1,2.636719,2.806341,2,2,1.967591,2,2.535484,1.325595,2,4,5
1,23.147644,1,1,2.996717,2.791366,2,2,2.626309,2,2.294898,1.134897,2,4,5
1,24.001889,1,1,2.880483,1.703299,2,2,1.006378,2,2.176739,2.158117,1,4,5
1,24.002404,1,1,2.885693,1.685134,2,2,1.011849,2,1.514215,2.327939,1,4,5
1,30.71516,1,1,2.913452,2.269799,2,2,1,2,2.889947,1.378828,1,4,5
1,30.64243,1,1,2.919526,2.142328,2,2,1.175714,2,1.958555,1.636389,1,4,5
1,20.068432,1,1,2.724121,1.437959,2,2,1.590418,2,1.139614,2.233228,1,4,5
1,20.914366,1,1,2.801992,1.343117,2,2,1.128942,2,1.344987,1.82998,1,4,5
1,25.512048,1,1,2.748971,1.213431,2,2,1.448875,2,1.238548,2.339138,1,4,5
1,26.844812,1,1,2.680375,1.089048,2,2,1.366238,2,1.282434,2.142677,1,4,5
2,25.919241,1,1,3,3,2,2,1.023328,2,1.15194,2,2,4,6
2,26,1,1,3,3,2,2,1.197667,2,1,1.534769,2,4,6
2,18.233541,1,1,3,3,2,2,2.838893,2,2.991427,1.735868,2,4,6
2,18.147705,1,1,3,3,2,2,2.181811,2,2.995583,1.939665,2,4,6
2,26,1,1,3,3,2,2,2.774014,2,1,1.238428,2,4,6
2,26,1,1,3,3,2,2,1.031354,2,1,1.37465,2,4,6
2,25.902283,1,1,3,3,2,2,1.66616,2,1.321452,1.73432,2,4,6
2,25.540865,1,1,3,3,2,2,1.471664,2,1.244955,1.444533,2,4,6
2,22.39251,1,1,3,3,2,2,1.347559,2,1.463952,1.32794,2,4,6
2,21.305402,1,1,3,3,2,2,1.338241,2,2.93638,1.886235,2,4,6
2,26,1,1,3,3,2,2,2.679137,2,1,1.479348,2,4,6
2,26,1,1,3,3,2,2,2.578292,2,1,1.493394,2,4,6
2,21.334585,1,1,3,3,2,2,1.302193,2,2.743454,1.94333,2,4,6
2,22.978655,1,1,3,3,2,2,2.408442,2,1.294156,1.813242,2,4,6
2,21.01245,1,1,3,3,2,2,1.705218,2,1.491947,1.998646,2,4,6
2,21.056059,1,1,3,3,2,2,2.374958,2,1.751222,1.672458,2,4,6
2,18.771001,1,1,3,3,2,2,2.869234,2,2.465942,1.637886,2,4,6
2,24.265943,1,1,3,3,2,2,2.987406,2,1.48936,1.536776,2,4,6
2,26,1,1,3,3,2,2,2.737091,2,1,1.137178,2,4,6
2,26,1,1,3,3,2,2,2.623489,2,1,1.238563,2,4,6
2,25.96701,1,1,3,3,2,2,2.612758,2,1.34639,1.813236,2,4,6
2,26,1,1,3,3,2,2,2.687378,2,1,1.421652,2,4,6
2,20.590046,1,1,3,3,2,2,1.852692,2,2.46462,1.963336,2,4,6
2,24.497373,1,1,3,3,2,2,2.86559,2,1.974864,1.58345,2,4,6
2,25.991886,1,1,3,3,2,2,1.003563,2,1.118237,2,2,4,6
2,25.908431,1,1,3,3,2,2,1.077253,2,1.263184,1.834617,2,4,6
2,18.177882,1,1,3,3,2,2,2.714949,2,2.999774,1.823784,2,4,6
2,18.112503,1,1,3,3,2,2,2.154949,2,2.999897,1.957463,2,4,6
2,26,1,1,3,3,2,2,2.893117,2,1,1.12932,2,4,6
2,26,1,1,3,3,2,2,2.70914,2,1,1.221528,2,4,6
2,25.902283,1,1,3,3,2,2,1.570188,2,1.321452,1.882848,2,4,6
2,25.540865,1,1,3,3,2,2,1.412049,2,1.244955,1.753177,2,4,6
2,20.520992,1,1,3,3,2,2,1.15635,2,1.786838,1.366385,2,4,6
2,20.871153,1,1,3,3,2,2,1.154698,2,2.72846,1.959328,2,4,6
2,26,1,1,3,3,2,2,2.691584,2,1,1.435473,2,4,6
2,26,1,1,3,3,2,2,2.709654,2,1,1.35225,2,4,6
2,21.768834,1,1,3,3,2,2,1.485736,2,2.951474,1.869338,2,4,6
2,20.891491,1,1,3,3,2,2,2.874336,2,2.634982,1.835619,2,4,6
2,20.941943,1,1,3,3,2,2,2.641489,2,1.482555,1.735312,2,4,6
2,20.989016,1,1,3,3,2,2,2.417122,2,1.953735,1.573958,2,4,6
2,18.367481,1,1,3,3,2,2,2.900857,2,2.518897,1.635372,2,4,6
2,21.051107,1,1,3,3,2,2,2.95311,2,2.445248,1.67332,2,4,6
2,26,1,1,3,3,2,2,2.617988,2,1,1.256287,2,4,6
2,26,1,1,3,3,2,2,2.55057,2,1,1.31483,2,4,6
2,25.998646,1,1,3,3,2,2,2.653531,2,1.291162,1.693343,2,4,6
2,26,1,1,3,3,2,2,1.698767,2,1,1.54396,2,4,6
2,22.846357,1,1,3,3,2,2,2.84837,2,2.316159,1.766668,2,4,6
2,19.885655,1,1,3,3,2,2,2.835622,2,2.429474,1.826986,2,4,6
2,25.930376,1,1,3,3,2,2,1.050564,2,1.136144,1.539174,2,4,6
2,25.897815,1,1,3,3,2,2,1.068493,2,1.223233,2,2,4,6
2,26,1,1,3,3,2,2,2.613928,2,1,1.553193,2,4,6
2,25.968792,1,1,3,3,2,2,1.239833,2,1.263379,1.629335,2,4,6
2,18.335019,1,1,3,3,2,2,2.861533,2,2.71464,1.655572,2,4,6
2,21.700748,1,1,3,3,2,2,2.832659,2,2.515775,1.933115,2,4,6
2,18.222536,1,1,3,3,2,2,2.418488,2,2.99517,1.893524,2,4,6
2,20.3756,1,1,3,3,2,2,2.304716,2,1.83666,1.924493,2,4,6
2,26,1,1,3,3,2,2,2.763005,2,1,1.212867,2,4,6
2,26,1,1,3,3,2,2,2.652616,2,1,1.351513,2,4,6
2,26,1,1,3,3,2,2,2.553198,2,1,1.393838,2,4,6
2,26,1,1,3,3,2,2,2.180566,2,1,1.529915,2,4,6
2,25.943827,1,1,3,3,2,2,2.20979,2,1.224698,1.614433,2,4,6
2,25.291974,1,1,3,3,2,2,1.444379,2,1.334483,1.923287,2,4,6
2,25.653233,1,1,3,3,2,2,1.604075,2,1.139738,1.311233,2,4,6
2,25.783865,1,1,3,3,2,2,1.528258,2,1.12586,1.436168,2,4,6
2,19.17614,1,1,3,3,2,2,1.228838,2,1.793554,1.639562,2,4,6
2,21.207423,1,1,3,3,2,2,1.615548,2,2.476544,1.936153,2,4,6
2,21.633056,1,1,3,3,2,2,1.94595,2,2.494128,1.916622,2,4,6
2,21.009596,1,1,3,3,2,2,1.709556,2,2.593494,1.935843,2,4,6
2,26,1,1,3,3,2,2,2.507461,2,1,1.368473,2,4,6
2,26,1,1,3,3,2,2,2.644135,2,1,1.357582,2,4,6
2,26,1,1,3,3,2,2,2.605685,2,1,1.299337,2,4,6
2,25.954511,1,1,3,3,2,2,2.217348,2,1.112125,1.482132,2,4,6
2,21.001969,1,1,3,3,2,2,1.657541,2,2.673649,1.639385,2,4,6
2,21.772251,1,1,3,3,2,2,1.817899,2,2.577834,1.931836,2,4,6
2,23.76197,1,1,3,3,2,2,2.509535,2,1.444364,1.668273,2,4,6
2,24.449655,1,1,3,3,2,2,2.578038,2,1.265433,1.463296,2,4,6
2,18.378203,1,1,3,3,2,2,2.501638,2,2.546279,1.66488,2,4,6
2,19.725718,1,1,3,3,2,2,2.250711,2,1.64345,1.685239,2,4,6
2,21.344018,1,1,3,3,2,2,2.36651,2,2.347515,1.733366,2,4,6
2,21.322097,1,1,3,3,2,2,2.309409,2,2.68392,1.71558,2,4,6
2,19.262934,1,1,3,3,2,2,2.436261,2,2.464674,1.87193,2,4,6
2,21.566815,1,1,3,3,2,2,2.833566,2,2.424349,1.863734,2,4,6
2,24.475242,1,1,3,3,2,2,2.724099,2,1.446795,1.253463,2,4,6
2,25.612462,1,1,3,3,2,2,2.989389,2,1.46119,1.269126,2,4,6
2,26,1,1,3,3,2,2,2.55975,2,1,1.337317,2,4,6
2,26,1,1,3,3,2,2,2.635454,2,1,1.188319,2,4,6
2,26,1,1,3,3,2,2,2.625537,2,1,1.263494,2,4,6
2,26,1,1,3,3,2,2,2.884077,2,1,1.196576,2,4,6
2,25.96773,1,1,3,3,2,2,1.919473,2,1.137212,1.546237,2,4,6
2,25.989938,1,1,3,3,2,2,2.310076,2,1.17225,1.733185,2,4,6
2,26,1,1,3,3,2,2,2.686824,2,1,1.541823,2,4,6
2,25.617227,1,1,3,3,2,2,1.6213,2,1.191927,1.438326,2,4,6
2,21.030909,1,1,3,3,2,2,1.517215,2,2.486389,1.937493,2,4,6
2,20.951084,1,1,3,3,2,2,1.796956,2,2.684583,1.887388,2,4,6
2,22.980221,1,1,3,3,2,2,2.085553,2,2.372652,1.587933,2,4,6
2,23.426036,1,1,3,3,2,2,2.837797,2,2.444875,1.813256,2,4,6
2,25.999185,1,1,3,3,2,2,1.000544,2,1.112397,2,2,4,6
2,25.934757,1,1,3,3,2,2,1.005864,2,1.13116,1.695838,2,4,6
2,20.327723,1,1,3,3,2,2,2.319559,2,2.97174,1.768375,2,4,6
2,19.47219,1,1,3,3,2,2,2.069257,2,2.986646,1.947192,2,4,6
2,26,1,1,3,3,2,2,2.956548,2,1,1.121156,2,4,6
2,26,1,1,3,3,2,2,2.777557,2,1,1.152858,2,4,6
2,25.816445,1,1,3,3,2,2,1.295436,2,1.383164,1.939356,2,4,6
2,25.498965,1,1,3,3,2,2,1.241378,2,1.359437,1.853363,2,4,6
2,19.137495,1,1,3,3,2,2,1.313834,2,1.923444,1.717494,2,4,6
2,20.190733,1,1,3,3,2,2,1.124366,2,1.877167,1.553116,2,4,6
2,26,1,1,3,3,2,2,2.673754,2,1,1.33939,2,4,6
2,26,1,1,3,3,2,2,2.70485,2,1,1.343338,2,4,6
2,21.840654,1,1,3,3,2,2,1.607531,2,2.964479,1.858393,2,4,6
2,20.871667,1,1,3,3,2,2,2.748909,2,2.989272,1.833525,2,4,6
2,21.501721,1,1,3,3,2,2,2.351207,2,1.346842,1.92336,2,4,6
2,21.521294,1,1,3,3,2,2,2.404049,2,1.437915,1.639894,2,4,6
2,18.314593,1,1,3,3,2,2,2.923792,2,2.546555,1.63535,2,4,6
2,19.529746,1,1,3,3,2,2,2.955075,2,2.46146,1.655558,2,4,6
2,26,1,1,3,3,2,2,2.554007,2,1,1.353635,2,4,6
2,26,1,1,3,3,2,2,2.511399,2,1,1.358473,2,4,6
2,26,1,1,3,3,2,2,2.653563,2,1,1.55425,2,4,6
2,26,1,1,3,3,2,2,2.588107,2,1,1.465617,2,4,6
2,21.768153,1,1,3,3,2,2,2.32502,2,2.442792,1.928468,2,4,6
2,21.238416,1,1,3,3,2,2,2.836791,2,2.46783,1.891537,2,4,6
2,25.930376,1,1,3,3,2,2,1.019684,2,1.136144,2,2,4,6
2,25.919571,1,1,3,3,2,2,1.032834,2,1.14535,1.933749,2,4,6
2,25.918524,1,1,3,3,2,2,1.653049,2,1.249259,1.722332,2,4,6
2,25.565662,1,1,3,3,2,2,1.204055,2,1.194852,1.613736,2,4,6
2,18.744914,1,1,3,3,2,2,2.691591,2,2.268468,1.735373,2,4,6
2,21.704699,1,1,3,3,2,2,2.531456,2,2.981748,1.835772,2,4,6
2,20.089969,1,1,3,3,2,2,2.226081,2,2.882762,1.933964,2,4,6
2,18.120739,1,1,3,3,2,2,2.164718,2,2.999642,1.942336,2,4,6
2,26,1,1,3,3,2,2,2.770732,2,1,1.235335,2,4,6
2,26,1,1,3,3,2,2,2.814517,2,1,1.212598,2,4,6
2,25.986185,1,1,3,3,2,2,1.626467,2,1.121284,1.423816,2,4,6
2,25.982113,1,1,3,3,2,2,1.48075,2,1.198144,1.663493,2,4,6
2,25.748627,1,1,3,3,2,2,1.526416,2,1.281258,1.747919,2,4,6
2,25.959772,1,1,3,3,2,2,1.482002,2,1.314218,1.657332,2,4,6
2,25.653233,1,1,3,3,2,2,1.610472,2,1.139738,1.473343,2,4,6
2,25.783865,1,1,3,3,2,2,1.530992,2,1.12586,1.445495,2,4,6
2,21.412434,1,1,3,3,2,2,1.484938,2,1.74335,1.614693,2,4,6
2,22.77789,1,1,3,3,2,2,1.91039,2,1.327455,1.77583,2,4,6
2,21.140165,1,1,3,3,2,2,1.411365,2,2.564628,1.921683,2,4,6
2,21.413498,1,1,3,3,2,2,2.41752,2,2.556255,1.873936,2,4,6
2,26,1,1,3,3,2,2,2.688229,2,1,1.452377,2,4,6
2,26,1,1,3,3,2,2,2.695094,2,1,1.423474,2,4,6
2,26,1,1,3,3,2,2,2.618198,2,1,1.381695,2,4,6
2,26,1,1,3,3,2,2,2.555189,2,1,1.463973,2,4,6
2,21.391371,1,1,3,3,2,2,1.419136,2,2.711889,1.931888,2,4,6
2,21.051982,1,1,3,3,2,2,1.422483,2,2.718972,1.673119,2,4,6
2,23.455303,1,1,3,3,2,2,2.426094,2,1.394764,1.737336,2,4,6
2,23.69484,1,1,3,3,2,2,2.495961,2,1.289842,1.653389,2,4,6
2,20.601222,1,1,3,3,2,2,1.797041,2,2.437424,1.966282,2,4,6
2,20.81158,1,1,3,3,2,2,1.768111,2,1.626514,1.968252,2,4,6
2,19.993565,1,1,3,3,2,2,2.365188,2,2.356225,1.761192,2,4,6
2,20.074449,1,1,3,3,2,2,2.299156,2,2.699156,1.739733,2,4,6
2,18.904037,1,1,3,3,2,2,2.684819,2,2.46535,1.814492,2,4,6
2,19.783234,1,1,3,3,2,2,2.84174,2,2.439356,1.775378,2,4,6
2,24.291205,1,1,3,3,2,2,2.796894,2,1.483289,1.26779,2,4,6
2,25.311534,1,1,3,3,2,2,2.987718,2,1.487174,1.383814,2,4,6
2,26,1,1,3,3,2,2,2.675567,2,1,1.182939,2,4,6
2,26,1,1,3,3,2,2,2.770125,2,1,1.188336,2,4,6
2,26,1,1,3,3,2,2,2.621877,2,1,1.253669,2,4,6
2,26,1,1,3,3,2,2,2.72005,2,1,1.237443,2,4,6
2,25.966504,1,1,3,3,2,2,2.436097,2,1.239278,1.683736,2,4,6
2,25.950898,1,1,3,3,2,2,2.535629,2,1.253724,1.7713,2,4,6
2,26,1,1,3,3,2,2,2.678779,2,1,1.518848,2,4,6
2,26,1,1,3,3,2,2,2.569713,2,1,1.396973,2,4,6
2,20.848608,1,1,3,3,2,2,1.759352,2,2.469938,1.951438,2,4,6
2,20.801791,1,1,3,3,2,2,1.837184,2,2.535265,1.936443,2,4,6
2,23.712641,1,1,3,3,2,2,2.856795,2,2.146464,1.586263,2,4,6
2,24.063874,1,1,3,3,2,2,2.846259,2,2.395759,1.733254,2,4,6
2,25.95774,1,1,3,3,2,2,1.067716,2,1.141542,2,2,4,6
2,25.909353,1,1,3,3,2,2,1.029241,2,1.175776,2,2,4,6
2,25.954995,1,1,3,3,2,2,1.074412,2,1.116365,1.845633,2,4,6
2,25.908829,1,1,3,3,2,2,1.030501,2,1.16583,1.992473,2,4,6
2,19.297004,1,1,3,3,2,2,2.699675,2,2.531828,1.76399,2,4,6
2,18.301773,1,1,3,3,2,2,2.830247,2,2.784248,1.789164,2,4,6
2,19.872667,1,1,3,3,2,2,2.305521,2,2.956378,1.93376,2,4,6
2,18.13782,1,1,3,3,2,2,2.155926,2,2.999846,1.94613,2,4,6
2,26,1,1,3,3,2,2,2.784303,2,1,1.237775,2,4,6
2,26,1,1,3,3,2,2,2.786417,2,1,1.179673,2,4,6
2,26,1,1,3,3,2,2,2.707201,2,1,1.267373,2,4,6
2,26,1,1,3,3,2,2,2.709428,2,1,1.338486,2,4,6
2,25.42724,1,1,3,3,2,2,1.525127,2,1.331835,1.896215,2,4,6
2,25.795187,1,1,3,3,2,2,1.554925,2,1.319586,1.833169,2,4,6
2,25.493586,1,1,3,3,2,2,1.170515,2,1.364842,1.896843,2,4,6
2,25.524336,1,1,3,3,2,2,1.436616,2,1.267186,1.764727,2,4,6
2,20.908785,1,1,3,3,2,2,1.242832,2,1.541935,1.575969,2,4,6
2,20.781751,1,1,3,3,2,2,1.54249,2,1.6377,1.451479,2,4,6
2,21.289104,1,1,3,3,2,2,1.205548,2,2.734944,1.953353,2,4,6
2,21.210732,1,1,3,3,2,2,1.301657,2,2.728544,1.947884,2,4,6
2,26,1,1,3,3,2,2,2.704315,2,1,1.333666,2,4,6
2,26,1,1,3,3,2,2,2.639816,2,1,1.453336,2,4,6
2,26,1,1,3,3,2,2,2.708927,2,1,1.378963,2,4,6
2,26,1,1,3,3,2,2,2.704827,2,1,1.369577,2,4,6
2,21.656907,1,1,3,3,2,2,1.3954,2,2.942274,1.878358,2,4,6
2,21.760734,1,1,3,3,2,2,2.611654,2,2.628523,1.868788,2,4,6
2,21.028989,1,1,3,3,2,2,2.868167,2,2.48473,1.83519,2,4,6
2,21.282238,1,1,3,3,2,2,2.247979,2,2.619948,1.849336,2,4,6
2,20.388049,1,1,3,3,2,2,2.702789,2,2.616219,1.732323,2,4,6
2,21.022206,1,1,3,3,2,2,1.663213,2,2.194145,1.786665,2,4,6
2,20.102241,1,1,3,3,2,2,2.414739,2,2.927124,1.937983,2,4,6
2,21.291969,1,1,3,3,2,2,2.351193,2,2.152889,1.686492,2,4,6
2,20.530998,1,1,3,3,2,2,2.896088,2,2.623742,1.77329,2,4,6
2,18.976968,1,1,3,3,2,2,2.862408,2,2.456944,1.743433,2,4,6
2,20.924956,1,1,3,3,2,2,2.887659,2,2.481929,1.779642,2,4,6
2,21.28253,1,1,3,3,2,2,2.893062,2,2.418277,1.817457,2,4,6
2,26,1,1,3,3,2,2,2.619517,2,1,1.241368,2,4,6
2,26,1,1,3,3,2,2,2.682804,2,1,1.25272,2,4,6
2,26,1,1,3,3,2,2,2.552388,2,1,1.296388,2,4,6
2,26,1,1,3,3,2,2,2.617401,2,1,1.311379,2,4,6
2,25.999174,1,1,3,3,2,2,2.654636,2,1.169348,1.639578,2,4,6
2,25.999942,1,1,3,3,2,2,2.569364,2,1.259355,1.429446,2,4,6
2,26,1,1,3,3,2,2,1.322004,2,1,1.539876,2,4,6
2,26,1,1,3,3,2,2,1.292479,2,1,1.542319,2,4,6
2,23.365041,1,1,3,3,2,2,2.839069,2,2.342142,1.793496,2,4,6
2,23.421726,1,1,3,3,2,2,2.843782,2,2.413517,1.773817,2,4,6
2,18.826782,1,1,3,3,2,2,2.858389,2,2.444483,1.723833,2,4,6
2,18.94093,1,1,3,3,2,2,2.864933,2,2.512647,1.786846,2,4,6
2,25.921678,1,1,3,3,2,2,1.031701,2,1.14465,1.923345,2,4,6
2,25.940153,1,1,3,3,2,2,1.000536,2,1.115949,1.566353,2,4,6
2,25.999636,1,1,3,3,2,2,1.020313,2,1.218486,2,2,4,6
2,25.907833,1,1,3,3,2,2,1.063422,2,1.152197,1.543228,2,4,6
2,25.991194,1,1,3,3,2,2,2.45126,2,1.144689,1.671413,2,4,6
2,25.993154,1,1,3,3,2,2,2.613504,2,1.167985,1.778633,2,4,6
2,25.988668,1,1,3,3,2,2,1.042989,2,1.197224,1.43954,2,4,6
2,25.976209,1,1,3,3,2,2,1.237557,2,1.184675,1.543762,2,4,6
2,18.743587,1,1,3,3,2,2,2.83377,2,1.816433,1.673523,2,4,6
2,20.323767,1,1,3,3,2,2,2.816052,2,2.572865,1.688158,2,4,6
2,21.394047,1,1,3,3,2,2,2.682909,2,2.428744,1.911497,2,4,6
2,21.838323,1,1,3,3,2,2,2.640539,2,2.879828,1.885993,2,4,6
2,18.20634,1,1,3,3,2,2,2.472903,2,2.998147,1.841922,2,4,6
2,18.532826,1,1,3,3,2,2,2.372058,2,2.434815,1.871795,2,4,6
2,20.438478,1,1,3,3,2,2,2.387991,2,1.851725,1.656492,2,4,6
2,20.796266,1,1,3,3,2,2,2.322003,2,1.886613,1.843383,2,4,6
2,26,1,1,3,3,2,2,2.737353,2,1,1.176194,2,4,6
2,26,1,1,3,3,2,2,2.739351,2,1,1.164769,2,4,6
2,26,1,1,3,3,2,2,2.632498,2,1,1.241793,2,4,6
2,26,1,1,3,3,2,2,2.632253,2,1,1.344315,2,4,6
2,26,1,1,3,3,2,2,2.57721,2,1,1.413175,2,4,6
2,25.992898,1,1,3,3,2,2,2.419153,2,1.129414,1.597636,2,4,6
2,26,1,1,3,3,2,2,2.609052,2,1,1.54859,2,4,6
2,26,1,1,3,3,2,2,2.476002,2,1,1.546345,2,4,6
2,25.951737,1,1,3,3,2,2,2.225139,2,1.145938,1.565325,2,4,6
2,25.982261,1,1,3,3,2,2,2.556068,2,1.12683,1.58384,2,4,6
2,25.470652,1,1,3,3,2,2,1.423073,2,1.297994,1.763359,2,4,6
2,25.289428,1,1,3,3,2,2,1.299194,2,1.344414,1.946888,2,4,6
2,25.696073,1,1,3,3,2,2,1.679489,2,1.127814,1.32533,2,4,6
2,25.561868,1,1,3,3,2,2,1.49583,2,1.219437,1.384239,2,4,6
2,25.834018,1,1,3,3,2,2,1.81786,2,1.122262,1.447334,2,4,6
2,25.895546,1,1,3,3,2,2,1.967707,2,1.12447,1.434173,2,4,6
2,19.035557,1,1,3,3,2,2,1.441289,2,2.435723,1.663377,2,4,6
2,18.634286,1,1,3,3,2,2,1.144539,2,1.933124,1.899673,2,4,6
2,20.700876,1,1,3,3,2,2,1.353167,2,2.194679,1.534553,2,4,6
2,20.741442,1,1,3,3,2,2,1.409444,2,1.944595,1.841393,2,4,6
2,21.695892,1,1,3,3,2,2,1.959287,2,2.444252,1.922335,2,4,6
2,21.635977,1,1,3,3,2,2,1.931163,2,2.563324,1.936565,2,4,6
2,21.232659,1,1,3,3,2,2,1.651462,2,2.655994,1.939983,2,4,6
2,21.008297,1,1,3,3,2,2,1.683448,2,2.645543,1.858159,2,4,6
2,25.962949,1,1,3,3,2,2,2.395387,2,1.111373,1.462533,2,4,6
2,26,1,1,3,3,2,2,2.523793,2,1,1.383953,2,4,6
2,26,1,1,3,3,2,2,2.638896,2,1,1.334559,2,4,6
2,26,1,1,3,3,2,2,2.666178,2,1,1.376917,2,4,6
2,26,1,1,3,3,2,2,2.495851,2,1,1.328645,2,4,6
2,26,1,1,3,3,2,2,2.609188,2,1,1.27413,2,4,6
2,25.964788,1,1,3,3,2,2,2.471721,2,1.111196,1.433463,2,4,6
2,25.994949,1,1,3,3,2,2,2.447306,2,1.111454,1.486558,2,4,6
2,20.952737,1,1,3,3,2,2,1.674061,2,2.684497,1.781299,2,4,6
2,20.978166,1,1,3,3,2,2,1.678791,2,2.68349,1.828872,2,4,6
2,21.67447,1,1,3,3,2,2,1.777805,2,2.584726,1.937342,2,4,6
2,21.568951,1,1,3,3,2,2,1.733306,2,2.774414,1.932236,2,4,6
2,23.647935,1,1,3,3,2,2,2.435978,2,1.343743,1.693618,2,4,6
2,24.196367,1,1,3,3,2,2,2.909675,2,1.461918,1.573887,2,4,6
2,24.284833,1,1,3,3,2,2,2.75137,2,1.434924,1.526764,2,4,6
2,24.693108,1,1,3,3,2,2,2.887909,2,1.423934,1.321997,2,4,6
2,18.862264,1,1,3,3,2,2,2.411582,2,1.985387,1.675176,2,4,6
2,18.423482,1,1,3,3,2,2,2.38639,2,2.544643,1.911167,2,4,6
2,20.394082,1,1,3,3,2,2,2.232601,2,1.554434,1.836252,2,4,6
2,20.217015,1,1,3,3,2,2,1.755907,2,2.48819,1.857728,2,4,6
2,21.330178,1,1,3,3,2,2,2.336349,2,2.4264,1.722734,2,4,6
2,19.528936,1,1,3,3,2,2,2.562002,2,2.976437,1.741332,2,4,6
2,19.364339,1,1,3,3,2,2,2.305574,2,2.744434,1.863143,2,4,6
2,21.131526,1,1,3,3,2,2,2.319912,2,2.583675,1.681746,2,4,6
2,19.012872,1,1,3,3,2,2,2.70196,2,2.465919,1.823335,2,4,6
2,18.469086,1,1,3,3,2,2,2.474518,2,2.561362,1.663489,2,4,6
2,21.572114,1,1,3,3,2,2,2.748569,2,2.437147,1.913835,2,4,6
2,21.680123,1,1,3,3,2,2,2.827773,2,2.423457,1.912172,2,4,6
2,24.469756,1,1,3,3,2,2,2.632224,2,1.411964,1.36956,2,4,6
2,25.12791,1,1,3,3,2,2,2.868679,2,1.225469,1.138583,2,4,6
2,25.986368,1,1,3,3,2,2,2.930137,2,1.144212,1.238639,2,4,6
2,25.951979,1,1,3,3,2,2,2.961899,2,1.359434,1.181238,2,4,6
2,26,1,1,3,3,2,2,2.550672,2,1,1.334655,2,4,6
2,26,1,1,3,3,2,2,2.584305,2,1,1.333218,2,4,6
2,26,1,1,3,3,2,2,2.621976,2,1,1.233862,2,4,6
2,26,1,1,3,3,2,2,2.722276,2,1,1.192722,2,4,6
2,26,1,1,3,3,2,2,2.634342,2,1,1.278312,2,4,6
2,26,1,1,3,3,2,2,2.61939,2,1,1.272134,2,4,6
2,26,1,1,3,3,2,2,2.78678,2,1,1.19776,2,4,6
2,26,1,1,3,3,2,2,2.768141,2,1,1.194323,2,4,6
2,25.97731,1,1,3,3,2,2,1.71659,2,1.112373,1.545993,2,4,6
2,25.955014,1,1,3,3,2,2,2.094901,2,1.17189,1.599442,2,4,6
2,25.996716,1,1,3,3,2,2,2.347322,2,1.118124,1.513896,2,4,6
2,25.992348,1,1,3,3,2,2,2.331123,2,1.164484,1.562662,2,4,6
2,25.974446,1,1,3,3,2,2,1.757105,2,1.185229,1.465444,2,4,6
2,25.777565,1,1,3,3,2,2,2.506631,2,1.135787,1.484265,2,4,6
2,25.722004,1,1,3,3,2,2,2.48707,2,1.167439,1.455833,2,4,6
2,25.765628,1,1,3,3,2,2,2.320068,2,1.145346,1.423216,2,4,6
2,21.016849,1,1,3,3,2,2,1.650612,2,2.547649,1.923457,2,4,6
2,21.682367,1,1,3,3,2,2,1.610768,2,2.521498,1.932455,2,4,6
2,21.285965,1,1,3,3,2,2,1.796267,2,2.738443,1.897934,2,4,6
2,20.976842,1,1,3,3,2,2,1.728139,2,2.676369,1.916347,2,4,6
2,21.982942,1,1,3,3,2,2,2.00513,2,2.44249,1.59937,2,4,6
2,22.524036,1,1,3,3,2,2,2.054193,2,2.424319,1.646388,2,4,6
2,24.361936,1,1,3,3,2,2,2.852339,2,2.249217,1.586135,2,4,6
2,23.664709,1,1,3,3,2,2,2.863513,2,2.136453,1.724237,2,4,6
